"","CoreAssociationScore","HealthAssociationScore","CHC_Score","CHC_Score_RankScaled","mean_score","reward_Score"
"Prevotella_melaninogenica",0.930693069306931,0.515125408942203,0.515125408942203,0.845971563981043,0.722909239124567,0.712572728446537
"Prevotella_histicola",0.930693069306931,0.515125408942203,0.515125408942203,0.845971563981043,0.722909239124567,0.712572728446537
"Capnocytophaga_leadbetteri",0.834158415841584,0.515125408942203,0.515125408942203,0.845971563981043,0.674641912391893,0.763553819411936
"Prevotella_nanceiensis",0.834158415841584,0.515125408942203,0.515125408942203,0.845971563981043,0.674641912391893,0.763553819411936
"Streptococcus_thermophilus",0.834158415841584,0.515125408942203,0.515125408942203,0.845971563981043,0.674641912391893,0.763553819411936
"Veillonella_parvula",0.794554455445545,0.515125408942203,0.515125408942203,0.845971563981043,0.654839932193874,0.786643244581018
"Capnocytophaga_sputigena",0.794554455445545,0.515125408942203,0.515125408942203,0.845971563981043,0.654839932193874,0.786643244581018
"Haemophilus_sputorum",0.794554455445545,0.515125408942203,0.515125408942203,0.845971563981043,0.654839932193874,0.786643244581018
"Porphyromonas_somerae",0.794554455445545,0.515125408942203,0.515125408942203,0.845971563981043,0.654839932193874,0.786643244581018
"Veillonella_sp_T11011_6",0.794554455445545,0.515125408942203,0.515125408942203,0.845971563981043,0.654839932193874,0.786643244581018
"Capnocytophaga_granulosa",0.737623762376238,0.515125408942203,0.515125408942203,0.845971563981043,0.62637458565922,0.822391937246409
"Leptotrichia_shahii",0.737623762376238,0.515125408942203,0.515125408942203,0.845971563981043,0.62637458565922,0.822391937246409
"Selenomonas_sputigena",0.737623762376238,0.515125408942203,0.515125408942203,0.845971563981043,0.62637458565922,0.822391937246409
"Alloprevotella_tannerae",0.737623762376238,0.515125408942203,0.515125408942203,0.845971563981043,0.62637458565922,0.822391937246409
"Actinomyces_lingnae",0.737623762376238,0.515125408942203,0.515125408942203,0.845971563981043,0.62637458565922,0.822391937246409
"Streptococcus_australis",0.737623762376238,0.515125408942203,0.515125408942203,0.845971563981043,0.62637458565922,0.822391937246409
"Lachnoanaerobaculum_umeaense",0.737623762376238,0.515125408942203,0.515125408942203,0.845971563981043,0.62637458565922,0.822391937246409
"Capnocytophaga_gingivalis",0.737623762376238,0.515125408942203,0.515125408942203,0.845971563981043,0.62637458565922,0.822391937246409
"Veillonella_infantium",0.737623762376238,0.515125408942203,0.515125408942203,0.845971563981043,0.62637458565922,0.822391937246409
"Prevotella_pallens",0.873762376237624,0.515125408942203,0.515125408942203,0.73696682464455,0.694443892589913,0.74178117834841
"Lachnoanaerobaculum_orale",0.873762376237624,0.515125408942203,0.515125408942203,0.73696682464455,0.694443892589913,0.74178117834841
"Solobacterium_moorei",0.873762376237624,0.515125408942203,0.515125408942203,0.73696682464455,0.694443892589913,0.74178117834841
"Eubacterium_yurii",0.628712871287129,0.515125408942203,0.515125408942203,0.73696682464455,0.571919140114666,0.900696222264783
"Dialister_invisus",0.628712871287129,0.515125408942203,0.515125408942203,0.73696682464455,0.571919140114666,0.900696222264783
"Prevotella_veroralis",0.628712871287129,0.515125408942203,0.515125408942203,0.73696682464455,0.571919140114666,0.900696222264783
"Treponema_socranskii",0.628712871287129,0.515125408942203,0.515125408942203,0.73696682464455,0.571919140114666,0.900696222264783
"Neisseria_elongata",0.628712871287129,0.515125408942203,0.515125408942203,0.73696682464455,0.571919140114666,0.900696222264783
"Abiotrophia_defectiva",0.628712871287129,0.515125408942203,0.515125408942203,0.73696682464455,0.571919140114666,0.900696222264783
"Gemella_morbillorum",0.628712871287129,0.515125408942203,0.515125408942203,0.73696682464455,0.571919140114666,0.900696222264783
"Veillonella_tobetsuensis",0.628712871287129,0.515125408942203,0.515125408942203,0.73696682464455,0.571919140114666,0.900696222264783
"Prevotella_oulorum",0.628712871287129,0.515125408942203,0.515125408942203,0.73696682464455,0.571919140114666,0.900696222264783
"Atopobium_rimae",0.628712871287129,0.515125408942203,0.515125408942203,0.73696682464455,0.571919140114666,0.900696222264783
"Treponema_vincentii",0.628712871287129,0.515125408942203,0.515125408942203,0.73696682464455,0.571919140114666,0.900696222264783
"Leptotrichia_sp_oral_taxon_215",0.628712871287129,0.515125408942203,0.515125408942203,0.73696682464455,0.571919140114666,0.900696222264783
"Actinomyces_sp_HPA0247",0.628712871287129,0.515125408942203,0.515125408942203,0.73696682464455,0.571919140114666,0.900696222264783
"Actinomyces_sp_S6_Spd3",0.628712871287129,0.515125408942203,0.515125408942203,0.73696682464455,0.571919140114666,0.900696222264783
"Streptococcus_sp_F0442",0.628712871287129,0.515125408942203,0.515125408942203,0.73696682464455,0.571919140114666,0.900696222264783
"Streptococcus_sp_HMSC034E03",0.628712871287129,0.515125408942203,0.515125408942203,0.73696682464455,0.571919140114666,0.900696222264783
