"","CoreAssociationScore","HealthAssociationScore","CHC_Score","CHC_Score_RankScaled","mean_score","reward_Score"
"Campylobacter_gracilis",0.922829581993569,0.6382285138605,0.6382285138605,0.838006230529595,0.780529047927035,0.817687074626546
"Eikenella_corrodens",0.736334405144695,0.634898515382851,0.634898515382851,0.831775700934579,0.685616460263773,0.926025777062865
"Leptotrichia_wadei",0.842443729903537,0.629555801898234,0.629555801898234,0.825545171339564,0.735999765900885,0.855375002908648
"Leptotrichia_hofstadii",0.736334405144695,0.619838424262314,0.619838424262314,0.819314641744548,0.678086414703504,0.914099458154372
"Actinomyces_oris",0.980707395498392,0.593573357402768,0.593573357402768,0.813084112149533,0.78714037645058,0.754088311514833
"Actinomyces_sp_oral_taxon_448",0.591639871382637,0.78956497134206,0.591639871382637,0.806853582554517,0.690602421362348,0.856701125106847
"Veillonella_dispar",0.591639871382637,0.872246478473774,0.591639871382637,0.775700934579439,0.731943174928205,0.808313939727178
"Granulicatella_adiacens",0.591639871382637,0.872246478473774,0.591639871382637,0.775700934579439,0.731943174928205,0.808313939727178
"Streptococcus_cristatus",0.591639871382637,0.664878580761438,0.591639871382637,0.775700934579439,0.628259226072038,0.941712985389248
"Haemophilus_parainfluenzae",0.591639871382637,0.872246478473774,0.591639871382637,0.775700934579439,0.731943174928205,0.808313939727178
"Cardiobacterium_valvarum",0.591639871382637,0.886618792570631,0.591639871382637,0.775700934579439,0.739129331976634,0.800455137939703
"Prevotella_melaninogenica",0.591639871382637,0.759194169443244,0.591639871382637,0.775700934579439,0.67541702041294,0.875962336603416
"Streptococcus_thermophilus",0.591639871382637,0.629555801898234,0.591639871382637,0.775700934579439,0.610597836640435,0.968951797533206
"Lachnoanaerobaculum_umeaense",0.591639871382637,0.759441126642844,0.591639871382637,0.775700934579439,0.67554049901274,0.875802223918893
"Aggregatibacter_segnis",0.591639871382637,0.864600826710882,0.591639871382637,0.775700934579439,0.728120349046759,0.812557803331825
"Selenomonas_artemidis",0.591639871382637,0.648811388372762,0.591639871382637,0.741433021806854,0.620225629877699,0.95391071068653
"Prevotella_oulorum",0.591639871382637,0.648945891163032,0.591639871382637,0.741433021806854,0.620292881272834,0.953807288854578
"Actinomyces_odontolyticus",0.736334405144695,0.591442782854185,0.591442782854185,0.73208722741433,0.66388859399944,0.890876553988039
"Prevotella_nigrescens",0.736334405144695,0.583512986332033,0.583512986332033,0.725856697819315,0.659923695738364,0.884212811420815
"Eubacterium_yurii",0.591639871382637,0.497122692774849,0.497122692774849,0.719626168224299,0.544381282078743,0.913188438214784
