"","Iter_1","Iter_2","Iter_3","Iter_4","Iter_5","Iter_6","Iter_7","Iter_8","Iter_9","Iter_10"
"Gardnerella_vaginalis",0.3714859437751,0.0923694779116466,0.400602409638554,0.320281124497992,0.141708542713568,0.204020100502513,0.74070351758794,0.559798994974874,0.0663316582914573,0.0983935742971888
"Parascardovia_denticolens",0.524096385542169,0.268072289156627,0.400602409638554,0.320281124497992,0.141708542713568,0.136683417085427,0.0422110552763819,0.559798994974874,0.725628140703518,0.154618473895582
"Prevotella_falsenii",0.524096385542169,0.464859437751004,0.711847389558233,0.534136546184739,0.676381909547739,0.764824120603015,0.418090452261307,0.341708542713568,0.725628140703518,0.417670682730924
"Streptobacillus_moniliformis",0.798192771084337,0.864457831325301,0.858433734939759,0.802208835341365,0.939698492462312,0.764824120603015,0.895477386934673,0.910552763819095,0.934673366834171,0.859437751004016
"Gemella_bergeri",0.524096385542169,0.464859437751004,0.400602409638554,0.534136546184739,0.334673366834171,0.493467336683417,0.418090452261307,0.341708542713568,0.391959798994975,0.417670682730924
"Selenomonas_ruminantium",0.524096385542169,0.464859437751004,0.711847389558233,0.534136546184739,0.569849246231156,0.493467336683417,0.418090452261307,0.667336683417085,0.725628140703518,0.859437751004016
"Eubacterium_sulci",0.662650602409639,0.828313253012048,0.953815261044177,0.856425702811245,0.813065326633166,0.819095477386935,0.834170854271357,0.889447236180904,0.955778894472362,0.678714859437751
"Veillonella_ratti",0.798192771084337,0.464859437751004,0.400602409638554,0.802208835341365,0.676381909547739,0.764824120603015,0.74070351758794,0.667336683417085,0.725628140703518,0.733935742971888
"Desulfobulbus_rhabdoformis",0.524096385542169,0.80421686746988,0.400602409638554,0.914658634538153,0.569849246231156,0.687437185929648,0.418090452261307,0.834170854271357,0.856281407035176,0.417670682730924
"Lactobacillus_mucosae",0.242971887550201,0.209839357429719,0.149598393574297,0.320281124497992,0.334673366834171,0.277386934673367,0.127638190954774,0.108542713567839,0.391959798994975,0.733935742971888
"Streptococcus_parasanguinis",0.524096385542169,0.864457831325301,0.400602409638554,0.368473895582329,0.334673366834171,0.493467336683417,0.0673366834170854,0.0170854271356784,0.391959798994975,0.417670682730924
"Eubacterium_ramulus",0.524096385542169,0.268072289156627,0.400602409638554,0.320281124497992,0.774874371859297,0.493467336683417,0.955778894472362,0.757788944723618,0.568844221105528,0.633534136546185
"Ralstonia_solanacearum",0.955823293172691,0.864457831325301,0.813253012048193,0.914658634538153,0.569849246231156,0.687437185929648,0.895477386934673,0.834170854271357,0.391959798994975,0.733935742971888
"Prevotella_oralis",0.150602409638554,0.303212851405622,0.241967871485944,0.320281124497992,0.334673366834171,0.320603015075377,0.195979899497487,0.341708542713568,0.391959798994975,0.0983935742971888
"Actinomyces_graevenitzii",0.897590361445783,0.864457831325301,0.930722891566265,0.968875502008032,0.939698492462312,0.938693467336683,0.895477386934673,0.834170854271357,0.934673366834171,0.92570281124498
"Alloprevotella_rava",0.97289156626506,0.80421686746988,0.894578313253012,0.856425702811245,0.774874371859297,0.95678391959799,0.806030150753769,0.78894472361809,0.895477386934673,0.971887550200803
"Paraprevotella_clara",0.524096385542169,0.464859437751004,0.400602409638554,0.534136546184739,0.569849246231156,0.493467336683417,0.418090452261307,0.108542713567839,0.391959798994975,0.733935742971888
"Actinobacillus_porcinus",0.328313253012048,0.140562248995984,0.400602409638554,0.0261044176706827,0.334673366834171,0.493467336683417,0.237185929648241,0.341708542713568,0.229145728643216,0.417670682730924
"Pseudomonas_aeruginosa",0.105421686746988,0.268072289156627,0.400602409638554,0.0813253012048193,0.334673366834171,0.0934673366834171,0.127638190954774,0.667336683417085,0.190954773869347,0.417670682730924
"Atopobium_parvulum",0.524096385542169,0.626506024096386,0.618473895582329,0.144578313253012,0.569849246231156,0.136683417085427,0.195979899497487,0.162814070351759,0.631155778894472,0.92570281124498
"Stenotrophomonas_maltophilia",0.524096385542169,0.725903614457831,0.711847389558233,0.802208835341365,0.676381909547739,0.764824120603015,0.74070351758794,0.341708542713568,0.391959798994975,0.733935742971888
"Anaerovorax_odorimutans",0.798192771084337,0.864457831325301,0.711847389558233,0.802208835341365,0.676381909547739,0.764824120603015,0.418090452261307,0.667336683417085,0.856281407035176,0.859437751004016
"Megamonas_funiformis",0.524096385542169,0.464859437751004,0.711847389558233,0.534136546184739,0.856281407035176,0.493467336683417,0.895477386934673,0.834170854271357,0.631155778894472,0.417670682730924
"Pasteurella_pneumotropica",0.524096385542169,0.725903614457831,0.711847389558233,0.534136546184739,0.676381909547739,0.493467336683417,0.418090452261307,0.667336683417085,0.725628140703518,0.733935742971888
"Treponema_amylovorum",0.524096385542169,0.77710843373494,0.813253012048193,0.534136546184739,0.569849246231156,0.660301507537688,0.834170854271357,0.910552763819095,0.895477386934673,0.573293172690763
"Prevotella_nanceiensis",0.3714859437751,0.464859437751004,0.400602409638554,0.721887550200803,0.0542713567839196,0.893467336683417,0.418090452261307,0.559798994974874,0.190954773869347,0.225903614457831
"Wolinella_succinogenes",0.798192771084337,0.864457831325301,0.858433734939759,0.802208835341365,0.856281407035176,0.764824120603015,0.418090452261307,0.834170854271357,0.856281407035176,0.733935742971888
"Lactobacillus_frumenti",0.242971887550201,0.209839357429719,0.400602409638554,0.234939759036145,0.0974874371859296,0.204020100502513,0.418090452261307,0.108542713567839,0.127638190954774,0.154618473895582
"Shuttleworthia_satelles",0.726907630522088,0.607429718875502,0.832329317269076,0.534136546184739,0.49748743718593,0.660301507537688,0.595979899497487,0.961809045226131,0.895477386934673,0.894578313253012
"Treponema_lecithinolyticum",0.726907630522088,0.91566265060241,0.894578313253012,0.947791164658635,0.906532663316583,0.95678391959799,0.933668341708543,0.961809045226131,0.810050251256281,0.957831325301205
"Neisseria_macacae",0.524096385542169,0.725903614457831,0.711847389558233,0.534136546184739,0.676381909547739,0.493467336683417,0.418090452261307,0.667336683417085,0.725628140703518,0.733935742971888
"Moraxella_osloensis",0.798192771084337,0.725903614457831,0.711847389558233,0.534136546184739,0.676381909547739,0.493467336683417,0.74070351758794,0.341708542713568,0.391959798994975,0.733935742971888
"Streptococcus_intermedius",0.524096385542169,0.464859437751004,0.618473895582329,0.534136546184739,0.334673366834171,0.493467336683417,0.642211055276382,0.341708542713568,0.391959798994975,0.633534136546185
"Treponema_socranskii",0.726907630522088,0.91566265060241,0.894578313253012,0.534136546184739,0.906532663316583,0.687437185929648,0.642211055276382,0.757788944723618,0.810050251256281,0.815261044176707
"Pyramidobacter_piscolens",0.798192771084337,0.725903614457831,0.711847389558233,0.534136546184739,0.676381909547739,0.493467336683417,0.127638190954774,0.341708542713568,0.391959798994975,0.154618473895582
"Dialister_pneumosintes",0.524096385542169,0.321285140562249,0.253012048192771,0.390562248995984,0.174874371859296,0.34572864321608,0.252261306532663,0.485427135678392,0.391959798994975,0.0321285140562249
"Selenomonas_flueggei",0.105421686746988,0.209839357429719,0.0070281124497992,0.0261044176706827,0.0120603015075377,0.204020100502513,0.0130653266331658,0.00402010050251256,0.0361809045226131,0.0210843373493976
"Peptostreptococcus_stomatis",0.1285140562249,0.169678714859438,0.253012048192771,0.179718875502008,0.164824120603015,0.320603015075377,0.834170854271357,0.198994974874372,0.0814070351758794,0.0833333333333333
"Lactobacillus_reuteri",0.0421686746987952,0.140562248995984,0.0873493975903614,0.144578313253012,0.0542713567839196,0.0562814070351759,0.418090452261307,0.0402010050251256,0.127638190954774,0.225903614457831
"Butyrivibrio_fibrisolvens",0.798192771084337,0.864457831325301,0.930722891566265,0.914658634538153,0.856281407035176,0.764824120603015,0.895477386934673,0.910552763819095,0.725628140703518,0.92570281124498
"Mycoplasma_salivarium",0.857429718875502,0.464859437751004,0.858433734939759,0.874497991967871,0.676381909547739,0.687437185929648,0.955778894472362,0.910552763819095,0.631155778894472,0.417670682730924
"Mobiluncus_curtisii",0.726907630522088,0.659638554216867,0.400602409638554,0.234939759036145,0.334673366834171,0.493467336683417,0.642211055276382,0.0402010050251256,0.391959798994975,0.633534136546185
"Simonsiella_muelleri",0.726907630522088,0.978915662650602,0.949799196787149,0.721887550200803,0.906532663316583,0.95678391959799,0.933668341708543,0.725628140703518,0.810050251256281,0.982931726907631
"Actinomyces_oricola",0.242971887550201,0.209839357429719,0.400602409638554,0.534136546184739,0.334673366834171,0.493467336683417,0.127638190954774,0.341708542713568,0.127638190954774,0.417670682730924
"Barnesiella_viscericola",0.798192771084337,0.464859437751004,0.400602409638554,0.802208835341365,0.676381909547739,0.493467336683417,0.74070351758794,0.667336683417085,0.725628140703518,0.417670682730924
"Prevotella_aurantiaca",0.955823293172691,0.964859437751004,0.960843373493976,0.914658634538153,0.856281407035176,0.973869346733668,0.955778894472362,0.910552763819095,0.971859296482412,0.957831325301205
"Leptotrichia_amnionii",0.524096385542169,0.725903614457831,0.711847389558233,0.534136546184739,0.676381909547739,0.493467336683417,0.418090452261307,0.667336683417085,0.725628140703518,0.733935742971888
"Leptotrichia_shahii",0.180722891566265,0.77710843373494,0.569277108433735,0.11144578313253,0.619095477386935,0.493467336683417,0.418090452261307,0.609045226130653,0.229145728643216,0.417670682730924
"Capnocytophaga_ochracea",0.524096385542169,0.864457831325301,0.858433734939759,0.534136546184739,0.569849246231156,0.204020100502513,0.418090452261307,0.341708542713568,0.391959798994975,0.633534136546185
"Prevotella_ruminicola",0.798192771084337,0.209839357429719,0.400602409638554,0.534136546184739,0.334673366834171,0.493467336683417,0.74070351758794,0.667336683417085,0.725628140703518,0.733935742971888
"Gemella_sanguinis",0.726907630522088,0.268072289156627,0.569277108433735,0.802208835341365,0.141708542713568,0.893467336683417,0.642211055276382,0.757788944723618,0.391959798994975,0.225903614457831
"Conchiformibius_steedae",0.524096385542169,0.464859437751004,0.400602409638554,0.534136546184739,0.334673366834171,0.493467336683417,0.418090452261307,0.341708542713568,0.391959798994975,0.417670682730924
"Prevotella_intermedia",0,0.164658634538153,0.187751004016064,0.11144578313253,0.334673366834171,0.248241206030151,0.0824120603015075,0.0271356783919598,0.0532663316582915,0.191767068273092
"Porphyromonas_uenonis",0.242971887550201,0.464859437751004,0.149598393574297,0.534136546184739,0.676381909547739,0.764824120603015,0.74070351758794,0.667336683417085,0.391959798994975,0.154618473895582
"Prevotella_fusca",0.97289156626506,0.77710843373494,0.986947791164659,0.980923694779116,0.923618090452261,0.868341708542714,0.85929648241206,0.98894472361809,0.895477386934673,0.971887550200803
"Selenomonas_sputigena",0.00401606425702811,0.169678714859438,0.108433734939759,0.00200803212851406,0.164824120603015,0.00301507537688442,0.0241206030150754,0.0723618090452261,0.229145728643216,0.115461847389558
"Veillonella_rodentium",0.242971887550201,0.209839357429719,0.400602409638554,0.534136546184739,0.0974874371859296,0.204020100502513,0.127638190954774,0.108542713567839,0.391959798994975,0.154618473895582
"Klebsiella_pneumoniae",0.897590361445783,0.725903614457831,0.711847389558233,0.802208835341365,0.856281407035176,0.493467336683417,0.895477386934673,0.667336683417085,0.725628140703518,0.733935742971888
"Bulleidia_extructa",0.0130522088353414,0.169678714859438,0.241967871485944,0.0261044176706827,0.164824120603015,0.0562814070351759,0.195979899497487,0.559798994974874,0.229145728643216,0.417670682730924
"Haemophilus_parahaemolyticus",0.105421686746988,0.626506024096386,0.813253012048193,0.0813253012048193,0.906532663316583,0.844221105527638,0.195979899497487,0.757788944723618,0.568844221105528,0.417670682730924
"Alloprevotella_tannerae",0.683734939759036,0.464859437751004,0.253012048192771,0.534136546184739,0.334673366834171,0.493467336683417,0.418090452261307,0.505527638190955,0.568844221105528,0.268072289156627
"Alkaliphilus_crotonatoxidans",0.524096385542169,0.725903614457831,0.400602409638554,0.234939759036145,0.334673366834171,0.493467336683417,0.127638190954774,0.341708542713568,0.725628140703518,0.417670682730924
"Actinomyces_georgiae",0.524096385542169,0.91566265060241,0.784136546184739,0.721887550200803,0.906532663316583,0.819095477386935,0.418090452261307,0.757788944723618,0.971859296482412,0.894578313253012
"Bilophila_wadsworthia",0.524096385542169,0.140562248995984,0.400602409638554,0.320281124497992,0.334673366834171,0.277386934673367,0.642211055276382,0.341708542713568,0.568844221105528,0.417670682730924
"Streptococcus_oligofermentans",0.524096385542169,0.464859437751004,0.400602409638554,0.534136546184739,0.676381909547739,0.764824120603015,0.418090452261307,0.667336683417085,0.127638190954774,0.733935742971888
"Actinomyces_lingnae",0.726907630522088,0.626506024096386,0.400602409638554,0.874497991967871,0.334673366834171,0.844221105527638,0.642211055276382,0.341708542713568,0.391959798994975,0.633534136546185
"Streptococcus_equinus",0.242971887550201,0.209839357429719,0.400602409638554,0.234939759036145,0.334673366834171,0.204020100502513,0.418090452261307,0.341708542713568,0.127638190954774,0.154618473895582
"Lactobacillus_salivarius",0.070281124497992,0.00200803212851406,0.0070281124497992,0.0461847389558233,0.0201005025125628,0.0110552763819095,0.195979899497487,0.0623115577889447,0.0663316582914573,0.0210843373493976
"Lactobacillus_crispatus",0.242971887550201,0.0923694779116466,0.0542168674698795,0.234939759036145,0.0351758793969849,0.204020100502513,0.127638190954774,0.0402010050251256,0.0361809045226131,0.0592369477911647
"Prevotella_maculosa",0.242971887550201,0.464859437751004,0.858433734939759,0.534136546184739,0.569849246231156,0.204020100502513,0.74070351758794,0.559798994974874,0.391959798994975,0.633534136546185
"Haemophilus_influenzae",0.150602409638554,0.303212851405622,0.569277108433735,0.368473895582329,0.334673366834171,0.320603015075377,0.642211055276382,0.559798994974874,0.229145728643216,0.633534136546185
"Moraxella_bovoculi",0.524096385542169,0.725903614457831,0.711847389558233,0.534136546184739,0.676381909547739,0.493467336683417,0.418090452261307,0.667336683417085,0.725628140703518,0.733935742971888
"Atopobium_minutum",0.242971887550201,0.209839357429719,0.400602409638554,0.234939759036145,0.0974874371859296,0.204020100502513,0.418090452261307,0.108542713567839,0.127638190954774,0.154618473895582
"Capnocytophaga_haemolytica",0.987951807228916,0.964859437751004,0.979919678714859,0.968875502008032,0.9678391959799,0.938693467336683,0.98391959798995,0.982914572864322,0.987939698492462,0.982931726907631
"Clostridium_aminobutyricum",0.897590361445783,0.982931726907631,0.930722891566265,0.534136546184739,0.9678391959799,0.973869346733668,0.955778894472362,0.961809045226131,0.934673366834171,0.957831325301205
"Porphyromonas_gulae",0.0421686746987952,0.464859437751004,0.400602409638554,0.320281124497992,0.514572864321608,0.320603015075377,0.195979899497487,0.559798994974874,0.391959798994975,0.268072289156627
"Saccharofermentans_acetigenes",0.242971887550201,0.464859437751004,0.400602409638554,0.234939759036145,0.334673366834171,0.204020100502513,0.418090452261307,0.341708542713568,0.391959798994975,0.733935742971888
"Veillonella_parvula",0.683734939759036,0.303212851405622,0.569277108433735,0.534136546184739,0.164824120603015,0.493467336683417,0.642211055276382,0.341708542713568,0.391959798994975,0.417670682730924
"Actinomyces_cardiffensis",0.3714859437751,0.464859437751004,0.253012048192771,0.0813253012048193,0.164824120603015,0.0562814070351759,0.0824120603015075,0.0623115577889447,0.229145728643216,0.417670682730924
"Rhodococcus_erythropolis",0.798192771084337,0.725903614457831,0.711847389558233,0.534136546184739,0.676381909547739,0.493467336683417,0.74070351758794,0.341708542713568,0.391959798994975,0.733935742971888
"Capnocytophaga_sputigena",0.726907630522088,0.464859437751004,0.400602409638554,0.534136546184739,0.334673366834171,0.493467336683417,0.895477386934673,0.559798994974874,0.0110552763819095,0.225903614457831
"Propionibacterium_acnes",0.798192771084337,0.864457831325301,0.400602409638554,0.802208835341365,0.676381909547739,0.893467336683417,0.418090452261307,0.667336683417085,0.725628140703518,0.733935742971888
"Mobiluncus_mulieris",0.897590361445783,0.464859437751004,0.813253012048193,0.914658634538153,0.906532663316583,0.764824120603015,0.895477386934673,0.341708542713568,0.391959798994975,0.894578313253012
"Escherichia_coli",0.524096385542169,0.464859437751004,0.711847389558233,0.234939759036145,0.676381909547739,0.204020100502513,0.74070351758794,0.341708542713568,0.127638190954774,0.417670682730924
"Lactobacillus_vaginalis",0.242971887550201,0.209839357429719,0.149598393574297,0.534136546184739,0.334673366834171,0.204020100502513,0.127638190954774,0.341708542713568,0.127638190954774,0.154618473895582
"Mycoplasma_orale",0.524096385542169,0.864457831325301,0.711847389558233,0.534136546184739,0.856281407035176,0.764824120603015,0.418090452261307,0.834170854271357,0.725628140703518,0.733935742971888
"Treponema_medium",0.150602409638554,0.464859437751004,0.400602409638554,0.144578313253012,0.334673366834171,0.320603015075377,0.418090452261307,0.757788944723618,0.391959798994975,0.417670682730924
"Selenomonas_infelix",0.105421686746988,0.464859437751004,0.618473895582329,0.0261044176706827,0.334673366834171,0.277386934673367,0.195979899497487,0.341708542713568,0.229145728643216,0.417670682730924
"Prevotella_corporis",0.726907630522088,0.80421686746988,0.400602409638554,0.802208835341365,0.334673366834171,0.493467336683417,0.642211055276382,0.834170854271357,0.934673366834171,0.417670682730924
"Leptotrichia_goodfellowii",0.328313253012048,0.80421686746988,0.813253012048193,0.874497991967871,0.737688442211055,0.938693467336683,0.418090452261307,0.505527638190955,0.568844221105528,0.944779116465863
"Selenomonas_bovis",0.242971887550201,0.659638554216867,0.618473895582329,0.320281124497992,0.774874371859297,0.493467336683417,0.418090452261307,0.559798994974874,0.856281407035176,0.92570281124498
"Chryseobacterium_kwangjuense",0.798192771084337,0.464859437751004,0.711847389558233,0.802208835341365,0.334673366834171,0.764824120603015,0.418090452261307,0.667336683417085,0.391959798994975,0.733935742971888
"Lactobacillus_delbrueckii",0.242971887550201,0.209839357429719,0.400602409638554,0.534136546184739,0.676381909547739,0.493467336683417,0.418090452261307,0.341708542713568,0.127638190954774,0.417670682730924
"Lactobacillus_fermentum",0.0421686746987952,0.0130522088353414,0,0.00602409638554217,0,0,0,0,0,0
"Neisseria_elongata",0.897590361445783,0.964859437751004,0.960843373493976,0.802208835341365,0.9678391959799,0.893467336683417,0.895477386934673,0.910552763819095,0.934673366834171,0.92570281124498
"Oribacterium_sinus",0.683734939759036,0.77710843373494,0.618473895582329,0.368473895582329,0.774874371859297,0.648241206030151,0.595979899497487,0.341708542713568,0.568844221105528,0.894578313253012
"Solobacterium_moorei",0.524096385542169,0.303212851405622,0.930722891566265,0.144578313253012,0.334673366834171,0.320603015075377,0.418090452261307,0.505527638190955,0.391959798994975,0.417670682730924
"Eggerthia_catenaformis",0.524096385542169,0.626506024096386,0.784136546184739,0.234939759036145,0.737688442211055,0.136683417085427,0.642211055276382,0.834170854271357,0.568844221105528,0.795180722891566
"Clostridium_ultunense",0.242971887550201,0.464859437751004,0.400602409638554,0.802208835341365,0.334673366834171,0.493467336683417,0.418090452261307,0.834170854271357,0.856281407035176,0.633534136546185
"Granulicatella_elegans",0.524096385542169,0.303212851405622,0.400602409638554,0.385542168674699,0.334673366834171,0.339698492462312,0.418090452261307,0.341708542713568,0.539698492462312,0.268072289156627
"Neisseria_subflava",0.97289156626506,0.992971887550201,0.979919678714859,0.947791164658635,0.906532663316583,0.993969849246231,0.834170854271357,0.98894472361809,0.955778894472362,0.957831325301205
"Campylobacter_concisus",0.943775100401606,0.951807228915663,0.973895582329317,0.957831325301205,0.959798994974874,0.965829145728643,0.85929648241206,0.946733668341709,1,0.90863453815261
"Prevotella_melaninogenica",0.955823293172691,0.725903614457831,0.858433734939759,0.914658634538153,0.676381909547739,0.764824120603015,0.74070351758794,0.834170854271357,0.856281407035176,0.859437751004016
"Megasphaera_micronuciformis",0.328313253012048,0.464859437751004,0.618473895582329,0.144578313253012,0.334673366834171,0.320603015075377,0.0422110552763819,0.0623115577889447,0.568844221105528,0.633534136546185
"Cryptobacterium_curtum",0.105421686746988,0.268072289156627,0.0873493975903614,0.0813253012048193,0.141708542713568,0.0934673366834171,0.0130653266331658,0.341708542713568,0.391959798994975,0.417670682730924
"Prevotella_timonensis",0.798192771084337,0.464859437751004,0.711847389558233,0.534136546184739,0.569849246231156,0.204020100502513,0.418090452261307,0.559798994974874,0.631155778894472,0.733935742971888
"Atopobium_vaginae",0.524096385542169,0.864457831325301,0.618473895582329,0.914658634538153,0.774874371859297,0.893467336683417,0.418090452261307,0.834170854271357,0.631155778894472,0.633534136546185
"Sediminibacterium_salmoneum",0.242971887550201,0.209839357429719,0.149598393574297,0.534136546184739,0.0974874371859296,0.493467336683417,0.127638190954774,0.341708542713568,0.391959798994975,0.154618473895582
"Abiotrophia_defectiva",0.955823293172691,0.303212851405622,0.400602409638554,0.144578313253012,0.0201005025125628,0.277386934673367,0.195979899497487,0.189949748743719,0.391959798994975,0.0592369477911647
"Gemella_morbillorum",0.150602409638554,0.464859437751004,0.569277108433735,0.721887550200803,0.334673366834171,0.320603015075377,0.237185929648241,0.757788944723618,0.391959798994975,0.573293172690763
"Lactococcus_lactis",0.955823293172691,0.659638554216867,0.618473895582329,0.914658634538153,0.774874371859297,0.893467336683417,0.955778894472362,0.559798994974874,0.631155778894472,0.815261044176707
"Haemophilus_sputorum",0.97289156626506,0.986947791164659,0.991967871485944,0.968875502008032,0.997989949748744,0.997989949748744,0.995979899497487,0.992964824120603,0.895477386934673,0.996987951807229
"Veillonella_atypica",0.0421686746987952,0.0130522088353414,0.21285140562249,0.0261044176706827,0.0542713567839196,0.0562814070351759,0.0422110552763819,0.0170854271356784,0.391959798994975,0.0592369477911647
"Intestinimonas_butyriciproducens",0.105421686746988,0.268072289156627,0.400602409638554,0.0813253012048193,0.334673366834171,0.277386934673367,0.74070351758794,0.341708542713568,0.190954773869347,0.417670682730924
"Actinomyces_timonensis",0.328313253012048,0.140562248995984,0.035140562248996,0.144578313253012,0.0542713567839196,0.493467336683417,0.0673366834170854,0.0170854271356784,0.0663316582914573,0.0833333333333333
"Campylobacter_gracilis",0.726907630522088,0.80421686746988,0.894578313253012,0.534136546184739,0.774874371859297,0.893467336683417,0.642211055276382,0.559798994974874,0.895477386934673,0.894578313253012
"Streptococcus_australis",0.955823293172691,0.864457831325301,0.930722891566265,0.968875502008032,0.939698492462312,0.893467336683417,0.74070351758794,0.961809045226131,0.856281407035176,0.92570281124498
"Phocaeicola_abscessus",0.0421686746987952,0.0431726907630522,0.0220883534136546,0.234939759036145,0.0050251256281407,0.0110552763819095,0.0422110552763819,0.0402010050251256,0.00301507537688442,0.00301204819277108
"Acinetobacter_calcoaceticus",0.524096385542169,0.464859437751004,0.400602409638554,0.534136546184739,0.334673366834171,0.493467336683417,0.418090452261307,0.341708542713568,0.391959798994975,0.417670682730924
"Campylobacter_rectus",0.683734939759036,0.626506024096386,0.569277108433735,0.534136546184739,0.774874371859297,0.922613065326633,0.895477386934673,0.879396984924623,0.568844221105528,0.795180722891566
"Corynebacterium_kroppenstedtii",0.242971887550201,0.0923694779116466,0.149598393574297,0.234939759036145,0.0974874371859296,0.204020100502513,0.418090452261307,0.108542713567839,0.0361809045226131,0.0592369477911647
"Streptococcus_constellatus",0.0421686746987952,0.0431726907630522,0.0542168674698795,0.0261044176706827,0.0351758793969849,0.0110552763819095,0.0130653266331658,0.0402010050251256,0.0110552763819095,0.00301204819277108
"Prevotella_nigrescens",0.662650602409639,0.77710843373494,0.784136546184739,0.676706827309237,0.813065326633166,0.648241206030151,0.85929648241206,0.609045226130653,0.914572864321608,0.417670682730924
"Corynebacterium_matruchotii",0.524096385542169,0.91566265060241,0.569277108433735,0.534136546184739,0.774874371859297,0.660301507537688,0.195979899497487,0.505527638190955,0.895477386934673,0.815261044176707
"Eikenella_corrodens",0.150602409638554,0.268072289156627,0.400602409638554,0.320281124497992,0.164824120603015,0.0562814070351759,0.642211055276382,0.341708542713568,0.229145728643216,0.417670682730924
"Parvimonas_micra",0.070281124497992,0.303212851405622,0.400602409638554,0.368473895582329,0.514572864321608,0.493467336683417,0.642211055276382,0.505527638190955,0.229145728643216,0.268072289156627
"Streptococcus_pyogenes",0.524096385542169,0.464859437751004,0.400602409638554,0.534136546184739,0.334673366834171,0.493467336683417,0.418090452261307,0.341708542713568,0.391959798994975,0.417670682730924
"Scardovia_wiggsiae",0.0552208835341365,0.00401606425702811,0.0692771084337349,0.0461847389558233,0.0663316582914573,0.021105527638191,0,0.00703517587939699,0.0532663316582915,0.00803212851405622
"Fusobacterium_nucleatum",0.0552208835341365,0.464859437751004,0.400602409638554,0.390562248995984,0.493467336683417,0.34572864321608,0.418090452261307,0.609045226130653,0.67035175879397,0.115461847389558
"Prevotella_saccharolytica",0.0240963855421687,0.626506024096386,0.400602409638554,0.368473895582329,0.334673366834171,0.493467336683417,0.0673366834170854,0.198994974874372,0.247236180904523,0.417670682730924
"Catonella_morbi",0.524096385542169,0.964859437751004,0.930722891566265,0.802208835341365,0.955778894472362,0.844221105527638,0.834170854271357,0.936683417085427,0.631155778894472,0.894578313253012
"Moraxella_boevrei",0.798192771084337,0.268072289156627,0.149598393574297,0.534136546184739,0.0351758793969849,0.493467336683417,0.127638190954774,0.0402010050251256,0.190954773869347,0.417670682730924
"Micrococcus_luteus",0.524096385542169,0.464859437751004,0.400602409638554,0.534136546184739,0.334673366834171,0.493467336683417,0.418090452261307,0.341708542713568,0.391959798994975,0.417670682730924
"Morococcus_cerebrosus",0.897590361445783,0.864457831325301,0.813253012048193,0.802208835341365,0.569849246231156,0.493467336683417,0.895477386934673,0.910552763819095,0.631155778894472,0.859437751004016
"Actinomyces_massiliensis",0.997991967871486,0.997991967871486,0.997991967871486,0.995983935742972,1,0.993969849246231,0.97286432160804,0.996984924623116,0.992964824120603,1
"Streptococcus_salivarius",0.726907630522088,0.725903614457831,0.711847389558233,0.534136546184739,0.334673366834171,0.764824120603015,0.127638190954774,0.559798994974874,0.391959798994975,0.733935742971888
"Elizabethkingia_meningoseptica",0.524096385542169,0.464859437751004,0.149598393574297,0.234939759036145,0.0974874371859296,0.493467336683417,0.127638190954774,0.108542713567839,0.391959798994975,0.154618473895582
"Prevotella_buccae",0.683734939759036,0.303212851405622,0.569277108433735,0.534136546184739,0.141708542713568,0.493467336683417,0.642211055276382,0.341708542713568,0.190954773869347,0.417670682730924
"Fusobacterium_russii",0.524096385542169,0.864457831325301,0.858433734939759,0.534136546184739,0.856281407035176,0.764824120603015,0.74070351758794,0.834170854271357,0.856281407035176,0.859437751004016
"Neisseria_meningitidis",0.798192771084337,0.941767068273092,0.930722891566265,0.914658634538153,0.939698492462312,0.938693467336683,0.955778894472362,0.961809045226131,0.934673366834171,0.859437751004016
"Alloscardovia_omnicolens",0.00200803212851406,0.0632530120481928,0.0130522088353414,0.0461847389558233,0.141708542713568,0.277386934673367,0.0241206030150754,0,0.0361809045226131,0.0983935742971888
"Staphylococcus_epidermidis",0.524096385542169,0.464859437751004,0.400602409638554,0.534136546184739,0.334673366834171,0.493467336683417,0.418090452261307,0.341708542713568,0.391959798994975,0.417670682730924
"Neisseria_lactamica",0.524096385542169,0.464859437751004,0.400602409638554,0.534136546184739,0.334673366834171,0.493467336683417,0.418090452261307,0.341708542713568,0.391959798994975,0.417670682730924
"Mannheimia_haemolytica",0.524096385542169,0.464859437751004,0.400602409638554,0.534136546184739,0.334673366834171,0.493467336683417,0.418090452261307,0.341708542713568,0.391959798994975,0.417670682730924
"Pseudoramibacter_alactolyticus",0.242971887550201,0.209839357429719,0.0542168674698795,0.534136546184739,0.0351758793969849,0.0934673366834171,0.127638190954774,0.341708542713568,0.127638190954774,0.154618473895582
"Mogibacterium_timidum",0.150602409638554,0.464859437751004,0.21285140562249,0.320281124497992,0.514572864321608,0.493467336683417,0.595979899497487,0.910552763819095,0.391959798994975,0.417670682730924
"Streptococcus_mutans",0.934738955823293,0.91566265060241,0.618473895582329,0.690763052208835,0.334673366834171,0.844221105527638,0.642211055276382,0.559798994974874,0.895477386934673,0.633534136546185
"Streptococcus_thermophilus",0.726907630522088,0.864457831325301,0.813253012048193,0.874497991967871,0.939698492462312,0.844221105527638,0.74070351758794,0.559798994974874,0.934673366834171,0.633534136546185
